Customer ID,Country,State,City,Zip Code,Gender,Partner,Dependents,Tenure Months,Phone Service,Multiple Lines,Internet Service,Online Security,Online Backup,Device Protection,Tech Support,Streaming TV,Streaming Movies,Paperless Billing,Monthly Charges,Total Charges,Churn Label,Churn Value,Churn Score,CLTV,Churn Reason,CustomerID,Age,Under 30,Married,Number of Dependents,ID,Population,Quarter,Number of Referrals,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Device Protection Plan,Premium Tech Support,Streaming Music,Unlimited Data,Monthly Charge,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Satisfaction Score,Customer Status,Churn Category,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E,Contract_One year,Contract_Two year,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Internet Type_DSL,Internet Type_Fiber Optic,Internet Type_None,Offer_Offer A,Offer_Offer B,Offer_Offer C,Offer_Offer D,Offer_Offer E
3900-AQPHZ,United States,California,Pearblossom,93553,0,0,0,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.9,19.9,Yes,1,1.0,0.4992217033577941,Competitor offered higher download speeds,3900-AQPHZ,45,No,No,0,781,"1,613",Q3,0,0.0,0.9903980796159232,0.0,No,No,No,No,0.0164179104477611,0.0,0,49.51,0.0040182371939073,2,Churned,Attitude,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False
5842-POCOP,United States,California,Randsburg,93554,0,1,0,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,1,88.9,454.15,Yes,1,0.7789473684210526,0.5232377140315765,Competitor offered higher download speeds,5842-POCOP,37,No,Yes,0,782,117,Q3,1,0.056338028169014,0.8315663132626526,0.3176470588235294,Yes,No,Yes,Yes,0.7029850746268657,0.0,0,207.85,0.0535742658877168,1,Churned,Competitor,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2037-XJFUP,United States,California,Ridgecrest,93555,1,1,0,33,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,1,95.8,3036.75,Yes,1,0.7473684210526315,0.479875472537247,Competitor offered more data,2037-XJFUP,24,Yes,Yes,0,783,"29,782",Q3,1,0.4507042253521127,0.8361672334466893,0.4823529411764706,Yes,No,Yes,No,0.771641791044776,0.0,60,1379.4,0.372537000396388,2,Churned,Competitor,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False
7314-OXENN,United States,California,Trona,93562,1,0,0,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,1,82.0,184.65,Yes,1,0.9684210526315791,0.23304425172337112,Competitor offered more data,7314-OXENN,42,No,No,0,786,"1,991",Q3,0,0.0140845070422535,0.8237647529505902,0.1647058823529411,No,No,No,Yes,0.6343283582089552,0.0,0,82.36,0.0205427672566771,3,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0322-CHQRU,United States,California,Palmdale,93591,1,0,0,2,Yes,No,DSL,No,No,No,No,No,No,0,45.35,89.5,Yes,1,0.8,0.32799644207249273,Competitor offered more data,0322-CHQRU,63,No,No,0,788,"6,787",Q3,0,0.0140845070422535,0.5099019803960793,0.1058823529411764,No,No,No,Yes,0.2696517412935323,0.0,0,50.98,0.0099615486896616,1,Churned,Competitor,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
4678-DVQEO,United States,California,Bass Lake,93604,0,0,0,1,Yes,No,DSL,No,No,No,Yes,No,No,1,52.2,52.2,Yes,1,0.6947368421052631,0.4747609517456081,Competitor made better offer,4678-DVQEO,41,No,No,0,792,613,Q3,0,0.0,0.6809361872374475,0.2705882352941176,No,Yes,No,Yes,0.3378109452736318,0.0,0,34.04,0.0054256655388284,1,Churned,Competitor,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False
0691-IFBQW,United States,California,Biola,93606,0,0,0,46,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,1,110.0,4874.8,Yes,1,0.8,0.08894818768067597,Competitor made better offer,0691-IFBQW,65,No,No,0,794,807,Q3,0,0.6338028169014085,0.0474094818963792,0.2352941176470588,Yes,No,Yes,Yes,0.9129353233830844,0.0,0,109.02,0.4149914952190922,1,Churned,Competitor,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
3009-JWMPU,United States,California,Five Points,93624,1,0,0,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,96.75,6125.4,Yes,1,0.9157894736842105,0.6700022237046919,Attitude of service provider,3009-JWMPU,58,No,No,0,808,"1,852",Q3,0,0.8591549295774649,0.4528905781156231,0.1058823529411764,Yes,No,Yes,Yes,0.7810945273631841,0.0,0,1403.68,0.6278418261278242,2,Churned,Attitude,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
1450-GALXR,United States,California,Friant,93626,0,0,0,10,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,1,98.5,1058.25,Yes,1,0.7263157894736842,0.7073604625305758,Attitude of service provider,1450-GALXR,33,No,No,0,810,"1,125",Q3,0,0.1267605633802817,0.2906581316263252,0.3529411764705882,No,Yes,Yes,No,0.7985074626865671,0.0,110,145.3,0.1080608932277859,1,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3138-BKYAV,United States,California,Kerman,93630,1,0,0,6,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,1,85.35,489.45,Yes,1,0.736842105263158,0.5983989326217478,Attitude of service provider,3138-BKYAV,61,No,No,0,813,"14,062",Q3,0,0.0704225352112676,0.2394478895779156,0.3176470588235294,No,No,No,Yes,0.6676616915422885,0.0,0,71.82,0.0451506023592613,3,Churned,Attitude,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4289-DTDKW,United States,California,Madera,93637,1,1,0,40,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,1,101.3,4113.1,Yes,1,0.6842105263157894,0.12741827885256835,Attitude of support person,4289-DTDKW,54,No,Yes,0,817,"28,434",Q3,1,0.5492957746478874,0.4512902580516103,0.0470588235294117,No,No,Yes,Yes,0.8263681592039801,0.0,0,902.4,0.4176407721036496,1,Churned,Competitor,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
1820-TQVEV,United States,California,Madera,93638,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,No,No,1,69.55,69.55,Yes,1,0.7473684210526315,0.2310429175005559,Attitude of support person,1820-TQVEV,27,Yes,No,0,818,"49,247",Q3,0,0.0,0.9887977595519104,0.5647058823529412,No,No,Yes,Yes,0.5104477611940298,0.0,0,49.43,0.0081635861575282,2,Churned,Attitude,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2239-JALAW,United States,California,Mendota,93640,1,0,0,58,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,1,103.25,6017.65,Yes,1,0.7263157894736842,0.9121636646653324,Attitude of support person,2239-JALAW,20,Yes,No,0,819,"9,174",Q3,0,0.8028169014084507,0.8901780356071215,0.5529411764705883,Yes,No,Yes,Yes,0.845771144278607,0.0,0,2581.0,0.7172858626624229,1,Churned,Competitor,True,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False
4853-RULSV,United States,California,Miramonte,93641,1,0,0,70,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,1,104.0,7250.15,Yes,1,0.7894736842105263,0.5650433622414943,Attitude of service provider,4853-RULSV,25,Yes,No,0,820,571,Q3,0,0.971830985915493,0.2438487697539507,0.4941176470588235,No,Yes,Yes,Yes,0.8532338308457711,0.0,0,853.3,0.6758741861083561,1,Churned,Attitude,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False
6275-YDUVO,United States,California,Orosi,93647,0,0,0,2,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,1,86.2,178.7,Yes,1,0.9473684210526316,0.21480987324883255,Attitude of service provider,6275-YDUVO,62,No,No,0,825,"9,780",Q3,0,0.0140845070422535,0.4810962192438488,0.3176470588235294,Yes,No,Yes,Yes,0.6761194029850747,0.0,0,48.1,0.0171801591907663,3,Churned,Attitude,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
0115-TFERT,United States,California,Fresno,93650,1,1,0,21,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,1,111.2,2317.1,Yes,1,0.8842105263157896,0.47142539470758277,Attitude of service provider,0115-TFERT,24,Yes,Yes,0,827,"3,258",Q3,1,0.2816901408450704,0.7253450690138028,0.6941176470588235,Yes,Yes,Yes,No,0.9248756218905472,0.0,120,761.46,0.265697049167167,3,Churned,Attitude,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
2311-QYMUQ,United States,California,San Joaquin,93660,0,1,0,16,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,1,89.45,1430.25,Yes,1,0.7157894736842105,0.37647320435846116,Attitude of support person,2311-QYMUQ,41,No,Yes,0,834,"4,318",Q3,1,0.2112676056338028,0.6347269453890778,0.2941176470588235,Yes,No,No,Yes,0.708457711442786,0.0,0,507.68,0.1602753976842242,3,Churned,Attitude,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3643-AHCFP,United States,California,Selma,93662,1,1,0,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,95.6,644.35,Yes,1,0.8210526315789473,0.28063153213253283,Competitor made better offer,3643-AHCFP,74,No,Yes,0,835,"26,213",Q3,1,0.0845070422535211,0.4382876575315063,0.1294117647058823,No,No,No,Yes,0.7696517412935323,0.0,0,153.37,0.0649240089045139,3,Churned,Competitor,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3104-OWCGK,United States,California,South Dos Palos,93665,1,1,0,60,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,0,90.95,5453.4,Yes,1,0.7473684210526315,0.46875694907716253,Moved,3104-OWCGK,21,Yes,Yes,0,837,343,Q3,1,0.8309859154929577,0.6651330266053211,0.611764705882353,Yes,No,Yes,Yes,0.7233830845771144,0.0,0,1995.0,0.6210948671932884,3,Churned,Other,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
9101-BWFSS,United States,California,Tollhouse,93667,0,1,0,50,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,0,108.55,5610.7,Yes,1,0.8105263157894738,0.505003335557038,Moved,9101-BWFSS,58,No,Yes,0,839,"2,633",Q3,1,0.6901408450704226,0.5887177435487098,0.1647058823529411,No,Yes,Yes,Yes,0.8985074626865671,0.0,0,1471.5,0.5904709658320217,2,Churned,Other,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
9231-ZJYAM,United States,California,Squaw Valley,93675,0,0,0,4,Yes,No,Fiber optic,No,No,No,No,Yes,No,1,78.85,292.8,Yes,1,0.7052631578947368,0.7333778074271735,Moved,9231-ZJYAM,65,No,No,0,843,"3,146",Q3,0,0.0422535211267605,0.73874774954991,0.2117647058823529,No,No,No,Yes,0.6029850746268656,0.0,0,147.72,0.0350527430218147,3,Churned,Other,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
6982-SSHFK,United States,California,Fresno,93703,1,0,0,1,Yes,No,DSL,No,No,No,No,No,No,0,44.4,44.4,Yes,1,0.8842105263157896,0.3377807427173671,Competitor offered higher download speeds,6982-SSHFK,45,No,No,0,846,"31,180",Q3,0,0.0,0.6489297859571914,0.1411764705882353,No,No,No,Yes,0.2601990049751243,0.0,0,32.44,0.0046395795945469,1,Churned,Competitor,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True
0727-BMPLR,United States,California,Fresno,93706,0,0,0,55,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,100.0,5509.3,Yes,1,0.8210526315789473,0.8174338447854124,Competitor offered higher download speeds,0727-BMPLR,66,No,No,0,849,"35,790",Q3,0,0.7605633802816901,0.7477495499099821,0.0823529411764705,Yes,No,Yes,No,0.8134328358208955,0.0,100,2055.9,0.6392250196103355,3,Churned,Competitor,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
1038-ZAGBI,United States,California,Fresno,93711,0,1,0,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,19.8,229.6,Yes,1,0.9368421052631579,0.1445408049810985,Competitor offered higher download speeds,1038-ZAGBI,59,No,Yes,0,851,"36,274",Q3,1,0.1549295774647887,0.7531506301260252,0.0,No,No,No,No,0.0154228855721393,0.0,0,451.8,0.0551966134748511,3,Churned,Attitude,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False
3027-ZTDHO,United States,California,Fresno,93721,1,0,0,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,1,89.9,89.9,Yes,1,0.7894736842105263,0.8779186124082721,Don't know,3027-ZTDHO,21,Yes,No,0,853,"6,848",Q3,0,0.0,0.6571314262852571,0.6235294117647059,No,No,Yes,Yes,0.7129353233830846,0.0,0,32.85,0.0084788567968837,1,Churned,Other,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
2382-BCKQJ,United States,California,Big Sur,93920,0,0,0,62,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,1,100.15,6413.65,Yes,1,0.9052631578947368,0.7998665777184788,Competitor offered higher download speeds,2382-BCKQJ,41,No,No,0,864,"1,006",Q3,0,0.8591549295774649,0.6517303460692139,0.1764705882352941,Yes,No,Yes,Yes,0.8149253731343283,0.0,0,2019.96,0.7034842005087817,3,Churned,Competitor,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
2207-NHRJK,United States,California,Carmel,93923,1,0,0,1,Yes,No,DSL,No,Yes,No,No,No,No,0,50.8,50.8,Yes,1,0.8421052631578947,0.3813653546808983,Competitor offered higher download speeds,2207-NHRJK,58,No,No,0,866,"13,121",Q3,0,0.0,0.0256051210242048,0.3176470588235294,No,No,No,Yes,0.3238805970149253,0.0,0,1.28,0.0025689957668435,1,Churned,Competitor,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True
0947-MUGVO,United States,California,Jolon,93928,1,1,0,20,Yes,No,Fiber optic,No,Yes,No,No,No,No,1,73.65,1463.5,Yes,1,0.9473684210526316,0.8552368245496997,Competitor offered higher download speeds,0947-MUGVO,71,No,Yes,0,871,254,Q3,1,0.2676056338028169,0.1074214842968593,0.2823529411764706,No,No,No,Yes,0.5512437810945274,0.0,0,107.4,0.1295820866066007,1,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9944-HKVVB,United States,California,King City,93930,0,0,0,3,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,1,95.1,307.4,Yes,1,0.7578947368421052,0.85790527018012,Competitor offered higher download speeds,9944-HKVVB,55,No,No,0,872,"14,477",Q3,0,0.028169014084507,0.9525905181036208,0.3411764705882353,No,No,Yes,Yes,0.7646766169154228,0.0,0,142.86,0.0358672618619532,1,Churned,Competitor,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True
4124-MMETB,United States,California,Lockwood,93932,1,0,0,22,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,1,94.65,2104.55,Yes,1,0.8421052631578947,0.36957971981320875,Competitor offered higher download speeds,4124-MMETB,52,No,No,0,873,538,Q3,0,0.295774647887324,0.9257851570314064,0.188235294117647,No,No,Yes,No,0.7601990049751244,0.0,40,1018.16,0.26269905117754,2,Churned,Competitor,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
3671-SHRSP,United States,California,Marina,93933,1,1,0,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,1,80.6,319.15,Yes,1,0.8526315789473684,0.23949299533022012,Competitor offered more data,3671-SHRSP,46,No,Yes,0,874,"21,759",Q3,1,0.0422535211267605,0.2860572114422884,0.0235294117647058,Yes,Yes,No,Yes,0.6203980099502486,0.0,0,57.2,0.0296864520596288,3,Churned,Competitor,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True
3313-QKNKB,United States,California,Pebble Beach,93953,1,1,0,59,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,0,85.55,5084.65,Yes,1,0.7894736842105263,0.9564153880364687,Competitor offered more data,3313-QKNKB,24,Yes,Yes,0,877,"4,602",Q3,0,0.8169014084507042,0.1382276455291058,0.611764705882353,No,No,Yes,Yes,0.6696517412935323,0.0,0,407.69,0.4575170722814388,3,Churned,Competitor,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False
5073-WXOYN,United States,California,Belmont,94002,0,0,0,60,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,1,50.8,3027.4,Yes,1,0.6526315789473685,0.6533244385145651,Competitor offered more data,5073-WXOYN,58,No,No,0,882,"25,566",Q3,0,0.8309859154929577,0.0,0.0588235294117647,No,No,Yes,Yes,0.3238805970149253,0.0,0,0.0,0.2513835948880998,2,Churned,Competitor,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
0207-MDKNV,United States,California,Daly City,94014,0,0,0,15,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,0,105.1,1582.75,Yes,1,0.831578947368421,0.026462085835001092,Competitor made better offer,0207-MDKNV,54,No,No,0,885,"47,453",Q3,0,0.1971830985915492,0.4478895779155831,0.0823529411764705,Yes,Yes,Yes,Yes,0.8641791044776118,0.0,0,335.85,0.1586589039285899,1,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
9851-KIELU,United States,California,Loma Mar,94021,1,0,0,10,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,1,110.1,1043.3,Yes,1,0.7473684210526315,0.845007782966422,Competitor made better offer,9851-KIELU,53,No,No,0,889,148,Q3,0,0.1267605633802817,0.3606721344268854,0.0705882352941176,Yes,Yes,Yes,Yes,0.9139303482587064,0.0,0,180.3,0.1005387197503257,1,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3908-BLSYF,United States,California,Los Altos,94024,0,0,0,6,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,0,83.9,497.55,Yes,1,0.9684210526315791,0.43562374916611074,Price too high,3908-BLSYF,40,No,No,0,891,"21,496",Q3,0,0.0704225352112676,0.5187037407481496,0.2823529411764706,Yes,No,Yes,Yes,0.6532338308457711,0.0,0,155.58,0.0528325018105064,1,Churned,Competitor,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
